ZAP1592998_01	    Ma se calcar si sente, a vendicarsi aspira e su l'acuto dente il suo veleno e l'ira tutta raccoglie allor	Paura	Abbastanza sicura
ZAP1598230_00	Va crescendo il mio tormento, io lo sento e non l'intendo, giusti dei, che mai sarà?.	Paura	Abbastanza sicura
ZAP1593085_00	Se viver non poss'io lungi da te mio bene, lasciami almen ben mio morir vicino a te	Tristezza	totalmente sicura
ZAP1593085_01	    Che se partissi ancora, l'alma faria ritorno; e non so dirti allora quel che farebbe il piè	Tristezza	totalmente sicura
ZAP1595877_00	Piango sempre, ognor sto in pene	Tristezza	Totalmente sicura
ZAP1595877_01	Ma i miei pianti, i miei lamenti	Tristezza	Totalmente sicura
ZAP1595877_02	   voi portate, o sordi venti, voi bevete, asciutte arene	Tristezza	Totalmente sicura
ZAP1597026_00	Troppo è insoffribile fiero martir e vivere e morir con l'odio di chi s'ama	Tristezza	Totalmente sicura
ZAP1597026_01	    Spirto anche ignudo e sciolto torna, raggira e vola intorno a quel bel volto che qui fu la sua speme e la sua brama	Tristezza	abbastanza sicura
ZAP1596524_00	Oh quanto mai son belle le prime in due pupille amabili scintille d'amore e di pietà!	Amore	Totalmente sicura
ZAP1596524_01	   Tutta s'appaga in quelle un'innocente brama; non v'è per chi ben ama maggior felicità	Amore	Totalmente sicura
ZAP1592887_00	Il pastor se torna aprile non rammenta i giorni algenti, dall'ovile all'ombre usate riconduce i bianchi armenti e l'avene abbandonate fa di nuovo risuonar	Ammirazione	Abbastanza sicura
ZAP1592887_01	    Il nocchier placato il vento più non teme o si scolora ma contento in su la prora va cantando in faccia al mar	Ammirazione	Abbastanza sicura
ZAP1597031_00	Fra due sirti la navicella, ora in questa ed ora in quella, rischio corre di naufragar	Paura	Totalmente sicura
ZAP1597031_01	    Ma in guidarla nocchiero accorto ambe sfugge, abbraccia il porto	Ammirazione	Totalmente sicura
ZAP1597031_02	Mugge intanto e va in que' sassi a spezzarsi il sordo mar	Paura	Totalmente sicura
ZAP1593534_00	Perfidi già che in vita v'accompagnò la sorte, perfidi no la morte non vi scompagnerà	Rabbia	Totalmente sicura
ZAP1593534_01	    Unito fu l'errore, sarà la pena unita; il giusto mio rigore non vi distinguerà	Rabbia	Totalmente sicura
ZAP1599756_00	Di quell'ingiusto sdegno io la cagion non vedo	Rabbia	Abbastanza sicura
ZAP1599756_01	Offenderti non credo parlandoti d'amor	Rabbia	Abbastanza sicura
ZAP1599756_02	    Tu mi rendesti amante	Tristezza	abbastanza sicura
ZAP1599756_03	Colpa è del tuo sembiante la libertà del labro, la servitù del cor	Rabbia	Totalmente sicura
ZAP1593301_00	Giusto re, la Persia adora la clemenza assisa in trono, quando premia col perdono d'un eroe la fedeltà	Ammirazione	Totalmente sicura
ZAP1593301_01	    La giustizia è bella allora che compagna ha la pietà	Ammirazione	Totalmente sicura
ZAP1595805_00	Alma eccelsa ascendi il trono; della sorte ei non è dono, è mercé di tua virtù	Ammirazione	Totalmente sicura
ZAP1595805_01	    La virtù che il trono ascende fa soave, amabil rende fin l'istessa servitù	Gioia	Totalmente sicura
ZAP1593550_00	Nel tuo dono io veggo assai che del don maggior tu sei; nessun trono invidierei come invidio il tuo gran cor	Ammirazione	Totalmente sicura
ZAP1593550_01	    Mille moti in un momento tu mi fai svegliar nel petto di vergogna, di rispetto, di contento e di stupor	Amore	Totalmente sicura
ZAP1593576_00	Non dura una sventura quando a tal segno avanza	Gioia	Abbastanza sicura
ZAP1593576_01	Principio è di speranza l'eccesso del timor	Gioia	Abbastanza sicura
ZAP1593576_02	    Tutto si muta in breve	Gioia	Abbastanza sicura
ZAP1593576_03	E il nostro stato è tale, che, se mutar si deve, sempre sarà miglior	Gioia	Abbastanza sicura
ZAP1593901_00	Intendo il tuo rossor; «Amo» vorresti dir; ma in faccia al genitor parlar non vuoi	Paura	Abbastanza sicura
ZAP1593901_01	    Il farti più soffrir sarebbe crudeltà; restino in libertà gli affetti tuoi	Tristezza	Abbastanza sicura
ZAP1596267_00	Boca bella, del mio duolo non mi chiedere il perché	Amore	Totalmente sicura
ZAP1596267_01	    Il saper ti basti solo che mi rendono infelice amistade, amor e fé	Tristezza	Totalmente sicura
ZAP1594214_00	L'ire tue sopporto in pace, compatisco il tuo dolore; tu non puoi vedermi il core, non sai come in sen mi sta	Tristezza	Totalmente sicura
ZAP1594214_01	    Chi non sa qual è la face onde accesa è l'alma mia non può dir se degna sia o d'invidia o di pietà	Tristezza	Abbastanza sicura
ZAP1592962_00	Di rabbia, di sdegno mi sento morire	Rabbia	Totalmente sicura
ZAP1592962_01	Tacere o partire! Partire o tacer!	Paura	Abbastanza sicura
ZAP1592962_02	   Ah lasciami pria punir quell'indegno	Rabbia	Totalmente sicura
ZAP1597067_00	A torrente, che cresce ed inonda, por argine o sponda lo fa più orgoglioso	Ammirazione	Totalmente sicura
ZAP1597067_01	    Ei trae seco que' faggi e que' sassi; e tumido vassi, sinché in piano più libero e aperto spande l'onda men gonfio e spumoso	Gioia	Totalmente sicura
ZAP1596660_00	Mi sento il cor trafiggere; presso a morir son io e non conosco, oh dio! chi mi trafigge il cor	Tristezza	Totalmente sicura
ZAP1596660_01	    Non so dove mi volgere; indarno i numi invoco; e il duolo a poco a poco degenera in furor	Tristezza	Totalmente sicura
ZAP1592872_00	Voi che le mie vicende, (Ad Ircano) voi che i miei torti udite, (A Mirteo) fuggite, sì fuggite, qui legge non s'intende, qui fedeltà non v'è	Tristezza	Abbastanza sicura
ZAP1592872_01	    E puoi tiranno, e puoi senza rossor mirarmi?. (A Semiramide) Qual fede avrà per voi chi non la serba a me?.	Rabbia	Totalmente sicura
ZAP1593290_00	Non è ver che sia contento il veder nel suo tormento più d'un ciglio lagrimar	Tristezza	Totalmente sicura
ZAP1593290_01	    Che l'essempio del dolore è uno stimolo maggiore che richiama a sospirar	Tristezza	Totalmente sicura
ZAP1596973_00	Non sento tutto il giubilo, mia vita, in abbracciarti; e pur t'abbraccio	Amore	Abbastanza sicura
ZAP1596973_01	    Tu che lo stringi, amor, dimmi se mai legò l'uno con l'altro cor più dolce laccio	Amore	Totalmente sicura
ZAP1596172_00	Se più fulmini vi sono ecco il petto avversi dei; me ferite, io vi perdono; ma salvate il genitor	Paura	Totalmente sicura
ZAP1596172_01	    Un'immagine di voi in quell'alma rispettate; un esempio a noi lasciate di costanza e di valor	Ammirazione	Forti dubbi
ZAP1595793_00	Perdono al crudo acciaro, se per ferirlo almeno lo cerca in questo seno, dove l'impresse amor	Amore	Abbastanza sicura
ZAP1595793_01	    No; non farei riparo alla mortal ferita; gran parte in lui di vita mi resterebbe ancor	Amore	Abbastanza sicura
ZAP1593164_00	Per pietà, bell'idol mio, non mi dir ch'io sono ingrato, infelice e sventurato abbastanza il ciel mi fa	Amore	Totalmente sicura
ZAP1593164_01	    Se fedele a te son io, se mi struggo a' tuoi bei lumi, sallo amor, lo sanno i numi, il mio core, il tuo lo sa	Amore	Totalmente sicura
ZAP1597581_00	Nel tuo volto ... (L'ho ben colto.) D'uno sposo io veggo il brio: e di un re ... (rider mi fa) 	Gioia	Totalmente sicura
ZAP1596015_00	Pupille, lagrimate, dolenti mie pupille;	Tristezza	Totalmente sicura
ZAP1596015_01	   e lagrimate tanto infin che tutta in pianto quest'alma si distille	Tristezza	Totalmente sicura
ZAP1593565_00	Odo il suono de' queruli accenti; veggo il fumo che intorbida il giorno; strider sento le fiamme d'intorno; né comprendo l'incendio dov'è	Paura	Totalmente sicura
ZAP1593565_01	    La mia tema fa 'l dubbio maggiore; nel mio dubbio s'accresce il timore, tal ch'io perdo, per troppo spavento, qualche scampo che v'era per me	Paura	Totalmente sicura
ZAP1593545_00	Non odi consiglio?	Rabbia	Totalmente sicura
ZAP1593545_01	Soccorso non vuoi?	Rabbia	Totalmente sicura
ZAP1593545_02	È giusto se poi non trovi pietà	Rabbia	Totalmente sicura
ZAP1593545_03	    Chi vede il periglio né cerca salvarsi ragion di lagnarsi del fato non ha	Rabbia	Totalmente sicura
ZAP1598271_00	Fra lo splendor del trono belle le colpe sono, perde l'orror l'inganno, tutto si fa virtù	Gioia	forti dubbi
ZAP1598271_01	     Fuggir con frode il danno può dubitar se lice quell'anima infelice che nacque in servitù	Tristezza	Abbastanza sicura
ZAP1594219_00	Or a' danni d'un ingrato forsennato il cor s'adira; or d'amore in mezzo all'ira ricomincia a palpitar	Rabbia	Abbastanza sicura
ZAP1594219_01	    Vuol punir chi l'ha ingannato, a trovar le vie s'affretta; e abborrisce la vendetta nel potersi vendicar	Rabbia	Totalmente sicura
ZAP1593962_00	Disse il ver?. Parlò per gioco?	Paura	Abbastanza sicura
ZAP1593962_01	Mi confondo a' detti sui; e comincio a poco a poco di me stesso a dubitar	Paura	Abbastanza sicura
ZAP1593962_02	    Pianger fanno i pianti altrui, sospirar gli altrui sospiri; ben potrian gli altrui deliri insegnarmi a delirar	Paura	Abbastanza sicura
ZAP1593977_00	Chi può dir che rea son io guard'in volto all'idol mio; e le scuse del mio core da quel volto intenderà	Tristezza	Abbastanza sicura
ZAP1593977_01	    Da quel volto in cui ripose fausto il ciel, benigno amore tante cifre luminose di valore e di beltà	Amore	Totalmente sicura
ZAP1598144_00	Ardi per me fedele, serba nel cor lo strale ma non mi dir crudele, se non avrai mercé	Amore	Forti dubbi
ZAP1598144_01	   Hanno sventura eguale la tua, la mia costanza	Tristezza	Forti dubbi
ZAP1598144_02	Per te non v'è speranza, non v'è pietà per me	Tristezza	Forti dubbi
ZAP1595837_00	Io voglio amar tacendo	Amore	Totalmente sicura
ZAP1595837_01	Ardo amante d'un sembiante, tutto brio, tutto beltà	Amore	Totalmente sicura
ZAP1595837_02	    Ma qual sia la fiamma mia, fuorché l'alma, altri nol sa	Amore	Totalmente sicura
ZAP1594274_00	Di ricche gemme e rare l'indico mare abbonda né più tranquilla ha l'onda, né il cielo ha più seren	Paura	Abbastanza sicura
ZAP1594274_01	    Se v'è del flutto infido lido che men paventi è qualche ignoto a' venti povero angusto sen	Paura	Forti dubbi
ZAP1593701_00	I tuoi strali terror de' mortali ah sospendi gran padre de' numi, ah deponi gran nume de' re	Paura	Abbastanza sicura
ZAP1593701_01	    Fumi il tempio del sangue d'un empio che oltraggiò con insano furore, sommo Giove, un'immago di te	Rabbia	Totalmente sicura
ZAP1593701_02	    I tuoi strali terror de' mortali ah sospendi gran padre de' numi, ah deponi gran nume de' re	Paura	Abbastanza sicura
ZAP1593701_03	    L'onde chete del pallido Lete l'empio varchi, ma il nostro timore, ma il suo fallo portando con sé	Rabbia	Totalmente sicura
ZAP1593701_04	    I tuoi strali terror de' mortali ah sospendi gran padre de' numi, ah deponi gran nume de' re	Paura	Abbastanza sicura
ZAP1597911_00	Se dalle stelle tu non sei guida, fra le procelle dell'onda infida mai per quest'alma calma non v'è	Amore	Totalmente sicura
ZAP1597911_01	     Tu m'assicuri ne' miei perigli, nelle sventure tu mi consigli e sol contento sento per te	Amore	Totalmente sicura
ZAP1592556_00	Piangendo ancora rinascer suole la bella aurora nunzia del sole e pur conduce sereno il dì	Ammirazione	Totalmente sicura
ZAP1592556_01	    Tal fra le lagrime fatta serena, può da quest'anima fugar la pena la cara luce che m'invaghì	Amore	Abbastanza sicura
ZAP1597419_00	Ferma, ascolta. - Tu vuoi morte	Tristezza	Forti dubbi
ZAP1597419_01	Cara vita... - E morte io vo'	Tristezza	Forti dubbi
ZAP1597419_02	Ma in te solo io morirò	Tristezza	Abbastanza sicura
ZAP1597419_03	    Deh! Mi lascia un cor più forte	Tristezza	Totalmente sicura
ZAP1597419_04	Tu non hai di te pietà	Tristezza	Totalmente sicura
ZAP1597419_05	La tua fé morir mi fa	Tristezza	Totalmente sicura
ZAP1597419_06	Io pietà di me non ho	Tristezza	Totalmente sicura
ZAP1597104_00	O grande! O giusto! O pio! O nostro dittator!	Ammirazione	Totalmente sicura
ZAP1597104_01	   Germano	Ammirazione	Totalmente sicura
ZAP1597104_02	                        Amico	Ammirazione	Totalmente sicura
ZAP1597104_03	                                        Sposo	Ammirazione	Totalmente sicura
ZAP1597104_04	Che ben! Che gaudio è 'l mio! O figlio!                   O genitor	Gioia	Totalmente sicura
ZAP1596349_00	Cara parte di quest'alma,  torna, torna ad abbracciarmi	Amore	Totalmente sicura
ZAP1596349_01	Sposo amato..	Amore	Totalmente sicura
ZAP1596349_02	    Traditore, più che amore, brami piaghe e vuoi svenarmi?.	Rabbia	Totalmente sicura
ZAP1600216_00	Benché tinta del sangue fraterno, la corona non perde splendor	Ammirazione	Totalmente sicura
ZAP1600216_01	    Quella colpa che guida sul trono, sfortunata non trova perdono ma felice si chiama valor	Gioia	Abbastanza sicura
ZAP1597575_00	Laido, misero, pezzente, incivile superbo, ma vile del saper, che tu professi, 	Rabbia	Totalmente sicura
ZAP1595995_00	Ho cangiato il primo affetto	Tristezza	Abbastanza sicura
ZAP1595995_01	Per chi ardea non ardo più	Tristezza	Abbastanza sicura
ZAP1595995_02	    Altro nome ha 'l mio diletto	Amore	Totalmente sicura
ZAP1595995_03	Altre chiome m'han ristretta in servitù	Amore	Totalmente sicura
ZAP1593555_00	Ah che né mal verace né vero ben si dà; prendono qualità da' nostri affetti	Tristezza	Forti dubbi
ZAP1593555_01	    Secondo in guerra o in pace trovano il nostro cor, cambiano di color tutti gli oggetti	Tristezza	Forti dubbi
ZAP1596334_00	D'ire armato il braccio forte piaghe e morte implacabile vibrerà	Rabbia	Totalmente sicura
ZAP1596334_01	    Duolmi sol che il fier rivale sotto a questo acciar reale di cader la gloria avrà	Rabbia	Totalmente sicura
ZAP1597800_00	Son quest'idoli vani di gloria e di virtù nomi di servitù che il volgo adora	Rabbia	Totalmente sicura
ZAP1597800_01	    Ma poi quel volgo istesso dalla potenza oppresso nel giudicar s'inganna e quel che in sé condanna in altri onora	Rabbia	Totalmente sicura
ZAP1593866_00	Ah di tue lodi al suono padre Lieo discendi; ah le nostr'alme accendi del sacro tuo furor	Ammirazione	Totalmente sicura
ZAP1593866_01	    Oh fonte de' diletti, oh dolce obblio de' mali, per te d'esser mortali noi ci scordiam talor	Gioia	Totalmente sicura
ZAP1593866_02	    Ah le nostr'alme accendi del sacro tuo furor	Ammirazione	Totalmente sicura
ZAP1593866_03	    Per te, se in fredde vene pigro ristagna e langue, bolle di nuovo il sangue d'insolito calor	Ammirazione	Totalmente sicura
ZAP1593866_04	    Ah le nostr'alme accendi del sacro tuo furor	Ammirazione	Totalmente sicura
ZAP1593866_05	    Chi te raccoglie in seno esser non può fallace; fai diventar verace un labbro mentitor	Ammirazione	Totalmente sicura
ZAP1593866_06	    Ah le nostr'alme accendi del sacro tuo furor	Ammirazione	Totalmente sicura
ZAP1593866_07	    Tu dai coraggio al vile, rasciughi al mesto i pianti, discacci dagli amanti l'incomodo rossor	Ammirazione	Totalmente sicura
ZAP1593866_08	    Oh fonte de' diletti, oh dolce obblio de' mali, accendi i nostri petti del sacro tuo furor	Ammirazione	Totalmente sicura
ZAP1595726_00	Io non pretendo o stelle il solito splendor; mi basta in tanto orror qualche baleno	Tristezza	Abbastanza sicura
ZAP1595726_01	    Che se le mie procelle non giunge a tranquillar, quai scogli ha questo mar mi mostri almeno	Tristezza	Abbastanza sicura
ZAP1593320_00	Già presso al termine de' suoi martiri, fugge quest'anima, sciolta in sospiri, sul volto amabile del caro ben	Tristezza	Totalmente sicura
ZAP1593320_01	    Fra lor s'annodano sul labro i detti e il cor, che palpita fra mille affetti, par che non toleri di starmi in sen	Tristezza	abbastanza sicura
ZAP1596000_00	Implacabile, inesorabile ti fuggirò, ti aborrirò	Rabbia	Totalmente sicura
ZAP1596000_01	 Perché fosti Armidoro	Rabbia	Totalmente sicura
ZAP1596000_02	Or va'; frodi t'inventa	Rabbia	Totalmente sicura
ZAP1596000_03	(Così fingo vendette e pur l'adoro!) (A parte)	Rabbia	Totalmente sicura
ZAP1596000_04	   Impara a fingere, con chi t'ama	Rabbia	Totalmente sicura
ZAP1596000_05	    Spesso l'inganno ritorna in danno di chi lo trama	Rabbia	Totalmente sicura
ZAP1595674_00	Non giunge degli affetti la turba contumace a violar la pace del tuo tranquillo cor	Paura	Totalmente sicura
ZAP1595674_01	    Così del re de' numi fremon, ma sotto al trono, e il turbine ed il tuono e le tempeste e i fiumi nelle lor fonti ancor	Paura	Totalmente sicura
ZAP1597365_00	Col mio ben in dolce nodo spera l'alma di goder	Amore	Totalmente sicura
ZAP1597365_01	    E sperando tanto godo che la speme non par brama ma possesso del piacer	Amore	Totalmente sicura
ZAP1598505_00	Vedi nel mio perdono perfido traditor quel generoso cor che tu non hai	Tristezza	Abbastanza sicura
ZAP1598505_01	     Vedilo e dimmi poi se gli africani eroi tanta virtù nel seno ebbero mai	Rabbia	Abbastanza sicura
ZAP1598021_00	Ardi per me fedele, serba nel cor lo strale ma non mi dir crudele, se non avrai mercé	Amore	Forti dubbi
ZAP1598021_01	   Hanno sventura eguale la tua, la mia costanza	Tristezza	abbastanza sicura
ZAP1598021_02	Per te non v'è speranza, non v'è pietà per me	Tristezza	abbastanza sicura
ZAP1593967_00	Del terreno nel concavo seno vasto incendio se bolle ristretto, a dispetto del carcere indegno, con più sdegno gran strada si fa	Paura	Abbastanza sicura
ZAP1593967_01	    Fugge allora ma intanto che fugge crolla, abbatte, sovverte, distrugge piani e monti, foreste e città	Paura	Abbastanza sicura
ZAP1596731_00	Resta, o cara, e per timore se tremar mai senti il core, pensa a Roma e pensa a me	Amore	Totalmente sicura
ZAP1596731_01	    È ben giusto o mia speranza che t'inspirino costanza la tua patria e la mia fé	Amore	Totalmente sicura
ZAP1598277_00	Se dalle stelle tu non sei guida, fra le procelle dell'onda infida mai per quest'alma calma non v'è	Amore	Totalmente sicura
ZAP1598277_01	     Tu m'assicuri ne' miei perigli, nelle sventure tu mi consigli e sol contento sento per te	Amore	Totalmente sicura
ZAP1597618_00	È un vanto di follia il dir che un bel sembiante non può con dolci guardi 	Amore	Abbastanza sicura
ZAP1596817_00	Oggi a te gran re toscano tua mercé Roma felice della propria è debitrice contrastata libertà	Gioia	Totalmente sicura
ZAP1596817_01	    Ed a me sarà poi grata nelle età le più lontane dalle eccelse alme romane l'esaltata umanità	Ammirazione	abbastanza sicura
ZAP1596817_02	    Sì gran re..	Ammirazione	Totalmente sicura
ZAP1596817_03	                           Gran re toscano..	Ammirazione	Totalmente sicura
ZAP1596817_04	Per te Roma oggi è felice	Gioia	Totalmente sicura
ZAP1596817_05	A te Roma è debitrice della propria libertà	Gioia	Totalmente sicura
ZAP1596817_06	    Ed a me sarà poi grata l'esaltata umanità	Gioia	Totalmente sicura
ZAP1596817_07	    Oggi a te gran re toscano tua mercé Roma felice della propria è debitrice contrastata libertà	Gioia	Totalmente sicura
ZAP1593529_00	Felice età dell'oro, bella innocenza antica, quando al piacer nemica non era la virtù!	Gioia	Totalmente sicura
ZAP1593529_01	   Dal fasto e dal decoro noi ci troviamo oppressi; e ci formiam noi stessi la nostra servitù	Gioia	Totalmente sicura
ZAP1598433_00	Parla. - Dovrei... Ma no..	Paura	Abbastanza sicura
ZAP1598433_01	L'amor... oh dio, la fé..	Amore	Abbastanza sicura
ZAP1598433_02	Ah che parlar non so	Tristezza	Forti dubbi
ZAP1598433_03	Spiegalo tu per me	Amore	Forti dubbi
ZAP1595744_00	Se il mio duol, se i mali miei, se dicessi il mio periglio, ti farei cader dal ciglio qualche lagrima per me	Tristezza	Totalmente sicura
ZAP1595744_01	    È sì barbaro il mio fato che beato io chiamo un core se può dir del suo dolore la cagione almen qual è	Tristezza	Totalmente sicura
ZAP1595624_00	Che fa il mio bene?	Tristezza	Totalmente sicura
ZAP1595624_01	Perché non viene?	Paura	Totalmente sicura
ZAP1595624_02	Veder mi vuole languir così?	Tristezza	Totalmente sicura
ZAP1595624_03	    Oggi è pur lento nel corso il sole! Ogni momento mi sembra un dì	Tristezza	Totalmente sicura
ZAP1593519_00	Se tutti i mali miei io ti potessi dir, divider ti farei per tenerezza il cor	Tristezza	Totalmente sicura
ZAP1593519_01	    In questo amaro passo sì giusto è il mio martir, che se tu fossi un sasso ne piangeresti ancor	Tristezza	Totalmente sicura
ZAP1595563_00	Numi se giusti siete rendete a me quel cor	Tristezza	Totalmente sicura
ZAP1595563_01	Mi costa troppe lagrime per perderlo così	Tristezza	Totalmente sicura
ZAP1595563_02	    Voi lo sapete, è mio	Amore	Totalmente sicura
ZAP1595563_03	Voi l'ascoltaste ancor quando mi disse addio, quando da me partì	Tristezza	Totalmente sicura
ZAP1596446_00	Se vincendo vi rendo felici, se partendo non lascio nemici, che bel giorno fia questo per me!	Gioia	Totalmente sicura
ZAP1596446_01	   De' sudori ch'io spargo pugnando non dimando più bella mercé	Gioia	Totalmente sicura
ZAP1597083_00	In tua man sta vita e morte	Ammirazione	Abbastanza sicura
ZAP1597083_01	Puoi punir e perdonar	Ammirazione	Abbastanza sicura
ZAP1597083_02	    Scaglia folgori il tonante e di orror gelan le fronti; striscian quelle; e torri e monti vanno intanto a fulminar	Paura	Totalmente sicura
ZAP1596024_00	D'oscure foreste, di sorde tempeste la fierezza tenterò	Rabbia	Abbastanza sicura
ZAP1596024_01	    E vedrò d'un amico sì crudele, d'una sposa sì infedele per me oggetto meno acerbo farsi l'orride belve e 'l mar superbo	Rabbia	Totalmente sicura
ZAP1593681_00	Caro son tua così che, per virtù d'amor, i moti del tuo cor risento anch'io	Amore	Totalmente sicura
ZAP1593681_01	    Mi dolgo al tuo dolor; gioisco al tuo gioir; ed ogni tuo desir diventa il mio	Amore	Totalmente sicura
ZAP1596560_00	In mezzo a tanti affanni cangia per te sembianza la timida speranza che mi languiva in sen	Amore	Abbastanza sicura
ZAP1596560_01	    Forse sarà fallace ma giova intanto e piace; e ancor che poi m'inganni, or mi consola almen	Amore	Abbastanza sicura
ZAP1597875_00	Vado... Ma dove?.... Oh dio! Resto... Ma poi, che fo! Dunque morir dovrò senza trovar pietà?.	Paura	Totalmente sicura
ZAP1596040_00	Ho 'l cuore oppresso perché non so	Tristezza	Totalmente sicura
ZAP1596040_01	    Forse il destino per più piagarmi gode celarmi quel braccio stesso che mi piagò	Tristezza	Totalmente sicura
ZAP1593429_00	Ch'io speri?. Ma come, se nacqui alle pene, se un'ombra di bene non vidi finor?	Tristezza	Totalmente sicura
ZAP1593429_01	    Ognor doppio affanno mi trovo nel petto	Tristezza	Totalmente sicura
ZAP1593429_02	V'è quello che provo, v'è l'altro che aspetto; e al pari del danno m'affligge il timor	Paura	Totalmente sicura
ZAP1593911_00	Risponderti vorrei ma gela il labbro e tace; lo rese amor loquace, muto lo rende amor	Amore	Totalmente sicura
ZAP1593911_01	    Amor che a suo talento rende un imbelle audace e abbatte in un momento quando gli piace un cor	Amore	Totalmente sicura
ZAP1594289_00	Vi conosco amate stelle a que' palpiti d'amore che svegliate nel mio sen	Amore	Totalmente sicura
ZAP1594289_01	    Non m'inganno; siete quelle; n'ho l'immagine nel core	Amore	Totalmente sicura
ZAP1594289_02	Né sareste così belle se non foste del mio ben	Amore	Totalmente sicura
ZAP1596802_00	Spesso, se ben l'affretta ragione alla vendetta, Giove sospende il fulmine ma non l'estingue ognor	Paura	Abbastanza sicura
ZAP1596802_01	    E un fulmine sospeso se la sua man disserra, arde, ferisce, atterra con impeto maggior	Paura	Abbastanza sicura
ZAP1599945_00	O placido il mare lusinghi la sponda o porti con l'onda terrore e spavento è colpa del vento, sua colpa non è	Tristezza	Forti dubbi
ZAP1599945_01	 S'io vo con la sorte cangiando sembianza virtù l'incostanza diventa per me	Tristezza	Forti dubbi
ZAP1592892_00	Vieni, che poi sereno alla tua bella in seno ti troverà l'aurora quando riporta il dì	Gioia	Totalmente sicura
ZAP1592892_01	    Farai d'invidia allora impallidir gli amanti; e senz'affanni e pianti tu goderai così	Gioia	Totalmente sicura
ZAP1596182_00	Se minore è in noi l'orgoglio, la virtù non è minore; né per noi la via d'onore è un incognito sentier	Ammirazione	Abbastanza sicura
ZAP1596182_01	    Lungi ancor dal Campidoglio vi son alme a queste uguali; pur del resto de' mortali han gli dei qualche pensier	Ammirazione	Forti dubbi
ZAP1598538_00	Chiamami pur così	Rabbia	Totalmente sicura
ZAP1598538_01	Forse pentita un dì pietà mi chiederai ma non l'avrai da me	Rabbia	Totalmente sicura
ZAP1598538_02	    Quel barbaro che sprezzi non placheranno i vezzi; né soffrirà l'inganno quel barbaro da te	Rabbia	Totalmente sicura
ZAP1595634_00	Digli ch'è un infedele; digli che mi tradì; senti. Non dir così	Rabbia	Totalmente sicura
ZAP1595634_01	Digli che partirò; digli che l'amo	Amore	Totalmente sicura
ZAP1595634_02	    Ah se nel mio martir lo vedi sospirar, tornami a consolar, che prima di morir di più non bramo	Tristezza	Totalmente sicura
ZAP1594485_00	Padre, sposa, ah dunque insieme adorar potravvi il core e innocente il cor sarà!	Gioia	Totalmente sicura
ZAP1594485_01	ANTIGONO    Figlio amato	Amore	Totalmente sicura
ZAP1594485_02	 BERENICE                              Amata speme	Amore	Totalmente sicura
ZAP1594485_03	 ANTIGONO, BERENICE A DUE Chi negar potrebbe amore a sì bella fedeltà	Gioia	Totalmente sicura
ZAP1594485_04	 ISMENE, ALESSANDRO, CLEARCO A TRE    Se mostrandovi crudeli, fausti numi, altrui beate..	Paura	Abbastanza sicura
ZAP1594485_05	 BERENICE, DEMETRIO, ANTIGONO A TRE Se tai gioie, o fausti cieli, minacciando altrui donate..	Paura	Abbastanza sicura
ZAP1594485_06	 TUTTI A SEI Oh minacce fortunate, oh pietosa crudeltà!	Rabbia	Abbastanza sicura
ZAP1594485_07	BERENICE    Per contento, io mi rammento de' passati affanni miei	Gioia	Totalmente sicura
ZAP1594485_08	 DEMETRIO Io la vostra intendo, o dei, nella mia felicità	Gioia	Totalmente sicura
ZAP1594485_09	 BERENICE, DEMETRIO A DUE    Io la vostra intendo, o dei, nella mia felicità	Gioia	Totalmente sicura
ZAP1600089_00	D'ogni amator la fede è sempre mal sicura	Rabbia	Abbastanza sicura
ZAP1600089_01	Piange, promette e giura, chiede, poi cangia amore, facile a dir, che muore, facile ad ingannar	Rabbia	Abbastanza sicura
ZAP1600089_02	 E pur non ha rossore chi un dolce affetto oblia come il tradir non sia gran colpa nell'amar	Rabbia	Abbastanza sicura
ZAP1598555_00	Cadrà fra poco in cenere il tuo nascente impero e ignota al passaggiero Cartagine sarà	Rabbia	Abbastanza sicura
ZAP1598555_01	    Se a te del mio perdono meno è la morte acerba, non meriti superba soccorso né pietà	Rabbia	Totalmente sicura
ZAP1600123_00	Vedeste mai sul prato cader la pioggia estiva?	Gioia	Forti dubbi
ZAP1600123_01	Talor la rosa avviva a la viola appresso; figlio del prato istesso è l'uno e l'altro fiore ed è l'istesso umore che germogliar gli fa	Gioia	Abbastanza sicura
ZAP1600123_02	    Il cor non è cangiato se accusa o se difende	Tristezza	Forti dubbi
ZAP1600123_03	Una cagion m'accende di sdegno e di pietà	Tristezza	Abbastanza sicura
ZAP1598499_00	Non lascia il ben che brama la fida tortorella; dove il suo amor la chiama posa la rondinella 	Amore	abbastanza sicura
ZAP1597587_00	Vuoi spezzar le tue catene?	Tristezza	Totalmente sicura
ZAP1597587_01	va: dispera del mio amor;  edì al tuo pazzo cor, 	Rabbia	Totalmente sicura
ZAP1593270_00	Nuvoletta opposta al sole spesso il giorno adombra e vela ma non cela il suo splendor	Ammirazione	Forti dubbi
ZAP1593270_01	    Copre invan le basse arene picciol rio col velo ondoso, che rivela il fondo algoso la chiarezza dell'umor	Ammirazione	Forti dubbi
ZAP1597777_00	Leon, che errando vada per la natia contrada, se un agnellin rimira non si commove all'ira nel generoso cor	Ammirazione	Totalmente sicura
ZAP1597777_01	     Ma se venir si vede orrida tigre in faccia, l'assale e la minaccia, perché sol quella crede degna del suo furor	Ammirazione	Totalmente sicura
